featureid	Intercept	Subject[T.FAT_008]	Subject[T.FAT_012]	Subject[T.FAT_015]	Subject[T.FAT_020]	Subject[T.R01]	Subject[T.R02]	Subject[T.V1]	Subject[T.V2]	Subject[T.V3]	Donor[T.DS04]	Donor[T.FAT_DON_11]	Donor[T.FAT_DON_19]	Donor[T.FAT_DON_8]	Donor[T.SPB_T43]	Dataset[T.SPB18]	Dataset[T.VRIEZE12]	group[T.settle]	Time
K01804	0.922822261978106	0.0435472417639315	0.0918713796941139	0.0158164453806053	0.517724921250245	0.0844422365693805	0.430643116561118	0.386039524169254	0.329011064363102	0.392419763342804	-0.369185214973249	-0.647063162719587	-0.992375718509996	-1.31465466150329	-1.01174093190788	1.37840091578441	0.903696266819807	0.505004425303381	0.00276148203973525
K01805	0.362070347000079	-0.32091328613295	-1.27090582362734	-0.34161186692103	-0.460446308112243	-0.207132122370744	0.000271474448386044	0.0271016646340365	-0.0526066009277306	0.0539441783589782	-0.121203845477857	0.33588028272452	0.161840407097495	1.2159206735225	-0.201640614906535	-0.191971904116099	-0.00595370132747108	0.841684360758703	0.00231289748315566
K01807	0.07747104280086	0.305251090602738	0.275413392862449	0.343414421111501	0.340202738785645	0.592680015709853	0.321733867255393	0.363544850440311	0.273448687387089	-0.157292000515991	0.0202341618768793	-0.694380160962919	-0.204410823142373	-0.21533126958892	0.0168476014936119	-0.376407748537485	-0.413650604079394	-0.963403622849543	-0.000180007179930275
K01808	-0.189725612472577	-0.0118494342996061	-0.1193848263415	0.0122605514825951	0.756667902016541	1.66614446893022	0.904574190703574	0.541546969504642	0.57494352419434	0.518474169508881	1.05148022797032	0.299040201509615	-0.581736894404733	0.413929926070717	0.622516861518636	0.601461046857412	1.53223678271946	0.503418703333776	0.0010746705925917
K01809	-1.92994800693898	-0.101000578327316	-0.0943262588175439	-0.155744795769297	0.183686782860657	3.27986083283708	2.85446301612014	0.474113850684452	0.453824859452824	0.55863804413504	0.480251604580126	1.0242760213262	0.415115086281455	1.01976011863663	1.4111337571943	0.621523255033071	2.0085947195786	0.248314876810949	2.80130303358384e-05
K01810	1.15764548890682	0.0993058372305453	-0.0138071786554955	0.0840161991418968	0.321589519524476	0.886521794941878	0.83976915988082	0.331890015692996	0.254939060998539	0.3591858823461	0.00491183426304875	0.432756427133699	0.00713154479280731	0.408763276252297	0.255806794723287	0.664028280896719	0.333127466847273	0.266496796862524	0.000994919577882225
K01811	-0.311532412838025	-0.177041561527389	-0.395002455631127	-0.327305202454172	-0.582359770989517	1.62483296647356	-0.185953880223092	0.668585209937381	0.648955684495548	0.490493365065521	1.7692219557993	1.11170101484122	1.54391845866457	0.938081251296547	0.694988003333822	-0.150675660448496	0.438558665921064	0.449368734614294	0.00202107314233535
K01812	0.842929865051226	0.151673762874466	0.054271041235099	0.118431682616628	-1.03425523892651	0.540244617608046	-1.12262172487622	0.560526042075443	0.542584877801517	0.392910786406464	1.45742695953771	0.11913919767203	1.0860517899634	-0.490202082481834	-0.00342989865897603	-0.11785901196522	0.164288608242841	-0.20740566705044	0.00158774737481826
K01813	0.150580907989459	-0.051214725895065	0.164934336027274	-0.154712562531077	0.0113131304024664	0.818914272931075	1.12592641028518	0.807829289527225	0.783562522721867	0.668497391478485	-0.380582219100751	0.242500904405733	0.269816247666037	-0.00647373327300238	0.338609686454549	-0.611970132666056	0.0648669878738839	0.190502543703955	0.000379084388062889
K01814	0.811767603088336	-0.0674821447564542	0.135880946001182	-0.00362599369867933	-0.255385528063873	0.792632439282393	0.473753964034263	-0.433326632885647	-0.317684668707272	-0.298591129048401	0.368642622493945	1.01602578481497	1.37692889376894	0.866949902686623	0.314641109069601	0.782704943341787	-0.598362775633959	0.378792305247229	0.000987170974061424
K01815	0.27780714147182	0.0150907922552646	0.275232194742332	-0.0644133138357033	-0.337807069277862	1.10132906689928	-0.484322751435098	1.00383034238367	0.974465232682804	0.951814122931427	1.62052004959508	0.177659395540377	0.540713755333579	-0.637232003894302	-0.118728885093913	-0.0493086636833595	0.773560730625959	0.0855906202954463	0.00170528773431533
K01816	-1.10229769832997	0.570050566272599	-0.0601695787104272	0.633107895881094	-0.098788867449859	-1.2466035102339	0.21083644541854	-1.03302410355063	-0.0858781520599328	-0.214734665616089	-1.22816722664908	-1.48024490157304	-0.969992155289495	-0.289164198723289	-0.8214033931887	-0.782751685457652	-0.571496876071123	-1.09455883060272	0.00318324450616592
K01817	-0.193993662666364	-0.183847935123581	-0.187656820932259	-0.208447699516856	1.12638478472223	0.397252359536147	0.0184001079475316	-0.662585378794385	-0.259458917784115	-0.246425739987427	0.247203523182116	0.299883726442476	-0.869004396802032	0.185852633628395	0.981244793494955	0.333035343808706	0.441583840061994	0.767164726511877	0.000327705184266502
K01818	0.248617316413836	-9.21796990811519e-05	0.065050362428794	-0.016467337578379	0.178557207131287	0.870830514576888	1.10961166533584	0.130387692542362	0.107853036714176	0.213167734877533	-0.139414018131055	1.45911121686759	1.04980739756838	1.39103005996659	1.34694432314278	-0.69497025616688	-1.21331270236793	0.352950949923437	0.00199615840081924
K01821	-0.322353099655195	0.403733222560746	0.567811487993369	0.412726516753591	-0.0693221192122492	0.365540483143782	-0.196629966172036	-0.995913119225216	-0.942175719546696	-0.928694098754459	-0.363680666423597	-0.436441597139219	-0.302975805556619	-0.918906716790649	-2.28412658874153	-2.28152889617008	-0.228043945620684	-2.04498634789761	-0.00381422158117539
K01823	-0.119154189895673	0.328432886676651	0.436359642824302	0.431908125907339	0.167713930153748	-0.281806251856828	-0.0872271308029262	-0.202630431561184	-0.586617875503918	-0.499974660141998	-0.326629823184766	1.09217501004996	-0.265710445201242	-0.0108075273899763	-0.399355062881693	-0.289235955553477	-2.53998628456417	-1.95261750672634	-0.00207698460455186
K01834	-0.251685236763044	-0.0829165291024625	0.559351681551108	-0.130335574120127	1.13104348375787	1.28692624821947	0.0186798921501072	0.81592717656641	0.598013501954655	0.63975901200003	1.24744599487706	0.0296214850789509	-0.719061272299135	-0.738273946729156	1.02940916117074	-0.722179180460398	1.12951299350438	0.269610185877722	0.00177216414575332
K01835	0.463490868736224	0.0879707027243197	0.474411724886069	0.0435168695749413	0.659414460205933	1.58694086327836	1.2053870311653	-0.317832500843716	-0.299070078539272	-0.296655349000031	0.437129193805895	1.74854636510672	1.07300433322207	1.28211830726579	1.17542885836007	0.872946613950307	-0.297838064025072	0.261358161227148	0.000419973174378807
K01838	-1.15688841528801	0.35055979974733	0.0871525991765357	0.0936407995523583	1.46674709513178	-0.660497507903123	-0.526194150122461	-0.224714071659756	-1.63398309390487	-0.179339579804474	0.0923522057764155	0.624808076227327	0.616191474640525	0.0048991905780108	-1.23846251670478	-1.2229141355328	-0.48704502184215	-0.515096615298349	-9.35804450059585e-05
K01839	0.665928984809832	0.259931652622086	-0.408229828992715	0.31495117667333	-0.138118157839874	-0.117041504833246	-0.735484118136224	0.658207564444828	0.841165762734989	0.680215783850616	0.642213636898242	0.176741484010836	0.679429856980002	0.38877724281266	-0.384666928688273	0.150357955617483	-0.100170048068194	0.0639971687955073	0.000473617354676659
K01840	-0.123846029113813	-0.0953653167916715	-0.0888924013765954	-0.2556108283697	0.942385484719178	0.854098894741988	-0.70802211252099	0.692444114775943	0.48582420904694	0.476770706908173	1.49339907791539	0.0448857577687702	-1.03244750395998	-0.0460640324024885	0.38915728624703	-0.66357684739155	0.459852186848493	-0.0141374871569463	0.00252568606500381
K01841	0.306485081840472	0.164141743259293	-1.70266842953288	-0.261545543640696	-1.05977362648259	-1.34479059920027	-0.885374026867208	-1.11560424713643	-1.0960250903243	-1.05604798303419	-0.422917252517499	-0.94132715890346	-0.130238505160653	-1.83328945764587	-2.7082818836367	-2.70568419106526	0.251645414044233	-1.00096400384482	0.00219285372857803
K01843	-1.2593810774347	-0.302588255329269	1.13260447867788	-0.353772108524882	-0.721004987812141	1.54194829716966	-0.145228470238504	1.23462691792993	1.10096154768525	1.17854566170401	1.75359504845067	-0.0293553439730205	0.646599976265586	-1.03468680211589	0.0163512140119224	-0.0635871947578834	1.25094005267796	0.150879760043066	0.00176465396051162
K01844	-0.710716043781324	-0.383694322033066	0.565956114610801	-0.164593462914072	-1.2532724241973	-0.523011541816736	0.777197038260642	0.062482028098392	0.157166581941227	0.226152606741852	-0.999515874422349	-0.784545865451673	-0.793185683047616	-0.551283938971016	-0.399821648040995	0.314064496678884	-0.00784436065974647	0.14087690855686	0.00205695513849014
K01845	-0.597696160148664	-0.08575931303038	0.469602345308433	-0.152042632073008	0.0168725748299566	0.834415533688521	-0.853054622682389	0.298237710089969	0.61376975138245	0.674657769934601	1.44639914657994	0.393468383157869	-0.583426805293405	-0.156495524731132	0.51273750360848	0.227884524983938	0.713749257733198	0.744978208796423	0.00130772475366348
K01847	1.00963285081478	-0.218603999538559	0.919721125444541	-0.275895004242503	0.218697597527405	0.251317062523818	0.842037116614524	0.340407996268558	0.316861730409244	0.437981553809113	-0.531704669929304	0.637829783762117	0.158626047814048	-0.502609206524345	0.269745102485433	-0.274135238008921	-0.472339006255297	0.310597915903967	0.0013422954476332
K01854	1.72994115464778	0.158446519451004	0.954776047548423	0.0532082271875511	1.19377808763971	0.437760927823043	-0.0945038446510402	0.461514024825382	0.453046780419926	0.377112336890167	0.587455684208117	0.77526426633658	-0.583504678761804	-0.239807499733421	-0.0859352440035195	0.119929546041067	-0.591637821982531	-0.1290432617503	0.00172066573266738
K01858	0.884174371887164	-0.224306852741379	-0.787194394687047	-0.338201765984141	-0.738466093993286	-0.261570132228875	0.202927624312583	0.477921991439151	0.131316405130009	0.168348499075836	-0.484966999030866	-1.5645614830607	-0.589535148894632	-1.03009706565425	-0.38680125180839	-0.183552986460154	0.795906035115095	0.0640822842282466	0.00254833583001846
K01866	1.7574832689056	0.122269957141739	-0.299549878755441	0.101129884749807	-0.129481146788696	0.57746312871263	0.407763516036216	0.339339284987735	0.310356360269169	0.357688256041473	0.28313356068059	-0.220917698537687	-0.194764705455148	0.272530423316506	-0.179837474266276	0.727364176435049	0.427136389424177	0.156593222872656	0.000280975142762596
K01867	0.743256593872027	0.0305742908285678	0.756648420175681	0.0462505770029198	0.0813204546212164	1.37746951833055	-0.362939978512582	-0.0530030440375333	-0.163066524671932	-0.0943376343088684	1.70402711059972	1.07676267942252	0.977120486939109	0.355221139106301	0.55222200449349	1.22997938982921	0.0907836834686715	0.197369594828527	0.00111400965814346
K01868	0.657937432456927	0.0611462283896029	-0.664648042240968	0.0549536896051537	1.1462049980401	1.51658950104997	-0.27389028159028	0.704022317023563	0.662336450410465	0.674497314230865	1.68642776634618	0.0723292859441242	-1.18038514450773	0.915030108603981	0.77902339990975	0.351239794416006	1.17536183993992	0.240160484568518	0.000186084548280174
K01869	0.867726827789263	0.0468762803839267	-1.07252645603739	0.0605511617960106	0.442896058106324	1.23645184293077	1.37881866606826	0.644523649306583	0.565743904901127	0.610853739516205	-0.0447365698583502	-0.343458768522123	-0.955702621570074	0.838787065658119	0.395534983237997	0.497461670560415	1.37803742091832	0.109414954440039	0.000766395369813377
K01870	1.41710450761409	0.075177400188309	-0.0788938414248131	0.0278249931635033	0.845806409859559	0.662919619229293	0.0738181224738987	0.130604534240055	0.0876456316238441	0.139350243346161	0.530470544361315	0.135230902040621	-0.799935745155656	0.320792423400429	0.203532567580953	0.507869118375356	0.196541515995832	0.166264076487463	0.00102949027185195
K01872	0.196756983924822	0.0196305204199374	1.0123250473348	0.0997264337839256	0.876215865158936	1.67268619790361	0.0513240447914036	-0.0422019671484952	-0.0152450982803307	0.00828821255392453	1.73497169639989	1.87934542020621	1.07751640483156	1.01587604156449	1.77881621416451	0.275721305532034	-0.279177697489886	0.403647203699987	-1.85978018785171e-05
K01873	0.534500623870806	0.0554434943960727	0.852017759164939	0.0795555067361962	1.39668159677972	1.53755984559343	0.164133106795493	-0.60515186300726	-0.650124121117016	-0.627430699332291	1.44594734337255	1.50246548970999	0.0141757409216525	0.796331392440346	1.34732030924202	1.10174333445507	-0.19052425224605	0.215694446818273	0.000609992781922752
K01874	0.840694214034991	0.0595336843298495	-1.0471855562123	0.0705624771417748	-0.103087017989257	1.55569753899858	0.151671802130881	0.22574093827753	0.213291269136051	0.200766511694855	1.39237826492711	0.541598680818697	0.570979325020468	1.70572517982438	0.381868115028158	1.33021246783214	0.906378714253278	0.479731698290747	0.00117766741876357
K01875	1.85781791322322	0.0549803663061679	0.645643948396812	0.0398603630365502	-0.00826300189504947	0.665057637837386	0.418829952803794	0.134019284339237	0.0779005106216468	0.150893040434784	0.266681009792529	-0.111132499372343	-0.335632057940805	-0.61918367275283	0.956780663093343	-0.228987342195933	0.416726557423444	0.306365151659887	1.94299614881821e-05
K01876	1.75965359323116	0.165189831333023	0.285593150934348	0.104351754218496	-0.0603637199164423	0.775085547116255	1.39142886313552	1.5678621817544	1.49728689749298	1.5510963876409	-0.524423068500318	0.828126791322847	0.648844210350669	0.68810711971238	-0.176492461601481	-0.404311066942637	-0.449827941249041	0.0127079084080867	0.000932930747315819
K01878	-1.13014378137497	0.162187426166397	0.368486045679221	0.357510681182302	0.306918909096619	-0.171310446116472	-0.157189930352029	0.306412606330204	-0.184511739420315	-0.160619549019867	0.517670089267932	0.886674288118502	0.377590862953818	0.140800105247048	0.988569489082113	0.0605459152885033	-0.441550405810503	-0.80563482944544	-0.000621916016295021
K01879	-0.530549620460554	0.369575946407181	-0.722736575821271	0.420439238578237	0.197787692093751	-1.84692086920455	-1.18090597775823	-0.0570075224921232	-0.389657336878201	-0.40089016364389	-1.26968111667708	0.0220426352864704	-1.27391165689214	-0.775874978092167	-0.093288788238749	0.199811452550466	-0.450547607730059	-2.76529679749783	-0.00337302800054795
K01880	1.6748450052032	0.091595857219559	1.04172146209157	0.0465201092065941	0.36415379240503	0.738975145962691	0.156163012114707	0.142380504699039	0.145111304116825	0.11501867367453	0.610180312656603	0.520577553117891	-0.0362778623460172	-0.305995894756767	0.858922949394002	-0.0762111008934425	-0.135241540263323	0.170838017718237	0.000864862242982323
K01881	1.62777664773555	0.073745458202225	0.390701531252036	0.0662172985376488	1.70070367052545	0.459352889206862	-0.923061514767465	0.254927902312564	0.205992084336857	0.228185959593719	1.30333631660863	1.27498531659903	-0.547422947442376	0.949062453422096	0.485320082267538	-0.086502558069651	-1.02717323798957	0.267211456553381	0.000105499068543846
K01883	1.8037216912994	0.0516605068014682	0.368421791872153	0.0803912830652367	0.170950462365052	0.283344783928847	-0.908760862919149	0.554293541999149	0.506099325013737	0.519836016432709	1.21476810600682	0.647534254396578	0.318883744919455	0.34768746963456	-0.518873104492411	0.471893185300405	-0.590036900828509	0.220855732218664	0.00100946311120742
K01885	0.404896165061907	0.0263056445883334	1.62936699279226	0.0905452919305931	-0.398670087313751	1.65180502190874	0.484457408515159	-0.19727113953085	-0.201608795332333	-0.254647962315613	1.21213715698644	0.239745739305635	0.579024402344382	-1.29987452754066	2.26713012750985	-0.03649116166157	1.26066443126378	0.303271789805334	0.000927566329286034
K01886	1.59944822900386	0.143623321132523	-0.431868643680444	0.154666657477773	1.43717699244013	0.218255796578383	-0.401039803894815	0.134672312827396	0.0359663780456581	0.0523780067128601	0.675876552128039	0.762264970148226	-0.678726883685434	1.27672670951798	0.563904514869466	0.0683612763114525	-0.719004484007983	0.0211790397328547	0.000369547644898827
K01887	0.608643675971942	0.025366871433121	0.718587158998618	0.0606580925287377	-0.499135027384857	1.3284103657274	1.35821477088088	-0.120761246590329	-0.134182173418423	-0.13946222470575	-0.0265682396657843	0.984922293031832	1.46365460559145	0.307552205237892	0.67639397676827	0.916794413251455	0.0918581167953927	0.213669438616674	0.00179970149163955
K01889	0.219442034889178	0.0480394054220736	0.682495473703513	0.0535849285425316	-0.338791022753814	1.93720636620805	1.91802159461135	0.402900843711185	0.355199557138065	0.408894487158722	-0.0348839220769781	0.436936977708956	0.740137068474448	-0.15128566154525	1.12334488924386	0.491724127454336	1.11069366138157	0.172054071680944	7.46238625501938e-05
K01890	1.71848657243343	0.0287633825110019	-0.945218877116074	0.0590045404733788	-0.588827769017318	0.117049255516982	-0.643871630104837	0.508547930808353	0.530115228486637	0.565934367911285	0.717797214054309	-0.103950854932646	0.477116910660422	0.834995137366799	0.478752365669027	-0.79879379876179	-0.145613940547137	0.179988165156286	0.000971077719972069
K01892	0.101050282646136	0.0509396482275546	1.76574861892141	0.0373297882379662	1.90685301020136	1.88876090302751	0.309705053893271	0.412943630309391	0.383475404573063	0.363697715537018	1.58948963310643	1.54825067838492	-0.430155696427667	-0.16201187500045	-0.244947800079569	1.8531519114204	0.111534802128645	0.294339437739294	0.000950096885011131
K01893	0.357929731536822	0.0599794078634799	-0.0243065964373254	0.0363963795007836	0.61132233335962	1.17928693547533	1.375654613105	-0.462813110260678	-0.487135667013546	-0.425016335709625	-0.0647707638509649	0.557312610948702	-0.0530563314317105	0.650558339271096	1.05849479730965	1.15766918055492	0.721275178601118	0.402410645739477	0.000708459655091698
K01895	0.956693435836749	-0.27479168884291	0.53894948848165	-0.348230187862955	-1.28939441845427	0.213434674885726	-0.65567641940957	0.679448633284854	0.599387627435306	0.712693281905121	1.0418631377451	-0.471050497686247	0.429742423737204	-0.850807987314317	0.684631338676229	-1.83371708400769	0.369820205380293	0.556115646616857	0.00129949931268447
K01897	0.779544616867022	-0.202771217746872	0.184641717752586	-0.225014214485728	0.760265996003052	1.21741721883104	0.871796166030112	2.11826982984095	2.00352106649933	2.0156640489263	0.471592718624316	0.0219268830663166	-0.605273755347574	-0.202143920746299	-0.254992970863566	-0.81408978112263	1.09473654430089	0.406928677813452	0.00128412131433242
K01902	0.339959169555621	-0.109245688839096	1.1611379373876	0.237382168799795	0.385600020432374	-0.19378697023108	0.0463661304389866	-0.131920547394467	-0.204646188425442	-0.178907326920563	-0.593339985347547	-0.921130162274221	-0.0842913110612271	-0.852622961786243	0.16912030275704	-0.547743445711558	-1.14371129323068	-0.677331726296503	0.00154757384423965
K01903	0.0718226682433649	0.18801519163118	-0.638825730601182	0.233428354293264	-0.353175948119262	0.376026251461959	-0.470583225163278	0.0295473624184603	0.0631193931823768	0.0858108480138244	0.551041895412646	-0.969754309003929	0.612300125801718	0.979789601478127	0.188183894714132	-0.428577548342173	-0.803921045849947	-0.686656813366968	0.00141548995141738
K01910	-1.64654553420453	0.281368582324845	-0.901572914043298	0.479167337447561	0.997649600052735	-0.196709818098092	-0.26323160019761	-0.271278710274411	-0.923456791448017	0.215958305136627	-0.244522219634809	-0.0976778833025493	-0.553612681186044	-0.880495067963044	-0.285025009552226	-0.0928254187874245	0.635413495709272	-0.938698624490459	-0.00180387612219102
K01911	-0.844359611343427	-0.131052286548752	-0.416914583364358	-0.662292127579295	-0.71969653174887	0.411510386612868	1.24648014220351	-0.0718195151373868	0.24672554094849	0.352314539687103	-0.885618155933179	0.142564538324495	0.792077032768882	0.250164734038857	0.579585781654134	-0.0678910077385353	0.205928889920088	0.296463866488378	0.00225663069848769
K01912	0.927972341705279	-0.163275988025802	0.685304879030357	-0.256212716072642	-1.39496279761801	1.38536343827531	0.522987519828025	0.337959318251895	0.199497085404972	0.332998581664032	0.870824033283434	0.204530957544466	1.44848403140322	-0.470480961885902	-0.320867070595011	0.663210743588979	0.340905515362592	0.349154968516271	0.00146424655084365
K01914	0.620498801399188	0.0632140327261508	-0.912217267969479	0.114624853164114	-1.14121271178732	0.703453996327376	-0.963824732723292	0.532645969481754	0.499436598611454	0.438355990187592	1.62508171226903	-0.591888245736937	0.711162773811972	0.210800038489846	0.679151764472738	-0.0432366193108009	1.30597993533787	0.215790291087072	0.00174045447473281
K01915	1.25032546632381	0.00454804189668301	0.812029122194419	0.0341850471796166	0.0694073934792486	1.29839656606004	0.041123901930991	0.397457747550296	0.420053940606693	0.425299711958832	1.25534289505406	0.715183618868013	0.591831294739402	-0.0492283833889692	0.539713612159505	0.630755537671621	0.493625132252546	0.367790003077429	0.000151394645020897
K01916	-0.0764306534042791	0.38546141870485	-0.523679406562676	0.382633442908682	-0.949921990490058	0.0826593126325366	-0.180606151493844	-0.154099256901455	-0.579686928200146	-0.536936960681015	-0.0141285118825811	0.207407000864168	-0.980938838875139	-0.131927145805809	-0.466285714546427	-0.469474321680491	-1.12350261409107	-2.3779793784457	-0.00293171521063096
K01918	1.16054155938716	-0.0427052091790616	0.0983117211667396	-0.129275207489573	0.805410434746644	-0.219171962592149	1.26474157485122	0.236868767829227	0.247227292848209	0.44307202889151	-1.22484879765586	-0.0821464625948467	-0.555869849479043	0.0457138287158282	0.227153769096151	-0.6365941823296	-0.160213740657	0.463234920756262	0.0005791175759291
K01919	-0.739569579433484	0.311633555965287	-0.482448340574136	0.351059432059682	-0.197758267378906	-3.07311048254683	-0.546763802441415	0.563990860076236	0.439563613725285	0.223964639441437	-0.643970525003232	-1.13869222680269	-0.459612580096566	0.0607604252429278	0.449529877265707	-0.00561798222583998	0.58257087867436	-1.37815211270626	6.06763756727524e-05
K01921	1.59680512063594	-0.0545032333566129	0.763401864847312	0.022778267890371	0.848538448357483	0.0289142812757251	0.971930300322715	-0.431210012345028	-0.287135261701962	-0.317308954461151	-1.00513389531449	-0.01789945045648	-0.78132805422529	-0.812332874324772	0.789032211860433	-0.0908932746223854	-0.250988336394457	0.526890654818457	0.000496982375428612
K01923	1.5362963926086	0.0588397670553744	1.0190321195928	0.0989533615411888	0.414845277809998	0.507765629437422	1.75385275992507	0.781255631537723	0.775299650025944	0.761918373839325	-1.24661034915523	0.751788142526766	0.245555607521689	-0.211969388809654	0.493209114631429	-0.240884906130259	-0.384194405863909	0.20868970896427	0.00100123767022842
K01924	0.320967460800128	-0.0508979868127286	-0.270493568101754	0.0209943008722435	0.326849510216614	1.19849202885911	1.00362840804214	0.220583825202274	0.220418911767582	0.226432629363007	0.275025183223925	0.859591725671907	0.373934952461875	0.990091072234658	1.61670636232735	-0.466675645189707	0.343448845555158	0.517984886423986	0.000403403083131249
K01925	1.43407800309749	-0.0470696996880948	0.670118211588035	-0.0331957387624611	0.486123611473939	0.321227886822676	0.66021433982009	-0.293629557995511	-0.252328771757504	-0.246424249871307	-0.295914357639112	0.548685077036043	0.138413159096396	-0.095617545929405	-0.417464622894511	1.01585590235668	-0.466957422087817	0.298670788065832	0.00146126631860488
K01926	0.596441532302813	-0.136268527431625	0.0927013743726112	0.0156059217752587	0.576721598648926	0.549357988980269	0.149511849013511	-0.421172709374142	-0.41240360181274	-0.3596040527659	0.515380794071398	0.394644382799288	-0.176905186927163	0.0541936027140887	0.215600123962179	0.466319912595327	0.406576005627485	0.412187237994116	0.000637887755677635
K01928	1.20374229066463	-0.127020747585434	-0.344734789052834	-0.0443279790578712	1.43911175920953	-0.0791900967092755	0.175379072753135	0.0283197451546664	0.0359412248855628	0.0574782569570007	-0.278067773319044	0.550267937982698	-0.986188037401283	0.520042287025002	-0.0412577480470986	0.425247305554922	-0.249210568259386	0.549671550051611	0.000554918090150291
K01929	1.3945842038879	-0.0458743881417691	0.0756122458783485	-0.0335549163518776	0.0187556047677008	0.00803763523385498	-0.494064951809701	-0.427669973282528	-0.249669033693691	-0.28586035178476	0.67053967144414	-0.607726868783812	-0.581082077777231	-0.67265096136615	-0.458268889824137	0.982167595548208	0.501804320027204	0.561502356783789	0.000375388900086815
K01933	0.494377876449542	0.0419912029074252	0.771128414949546	0.067214245826162	1.8193793792962	1.43112848058031	0.615450059500876	0.397056250663089	0.408750158143619	0.350568242804474	0.768365556263171	1.4897427590734	-0.527277352368676	0.793667303237465	0.255703201850668	1.13526999346691	-0.157499941180376	0.312776108042639	0.000839709082887108
K01934	-0.207579230140729	-0.130579025669235	0.145575999101768	-0.0359705733953346	-0.225099633193115	1.47339639916704	1.17005792769546	-0.706786454825116	-0.56664343516769	-0.602920494540268	0.432094866298876	0.605676177347322	1.1360903660895	0.497413622054604	1.08804415758492	0.614328497571523	0.535242883374067	0.453014393107336	6.81865609144516e-05
K01935	0.320956970382647	0.0391093183325351	0.195004462083945	-0.215343241661631	1.10355620577326	0.378664472249007	-0.0515266903961269	-0.275427670387936	-0.307173687624355	-0.279445223076874	0.0570837798349482	5.98462468586192e-05	-0.672816695725763	-0.616715623226616	0.0418258815610557	-0.104381328897898	-0.244224222491412	-0.183712284310419	0.00129854563836806
K01937	0.0309056293258234	0.0990756440924228	0.989874123415122	0.0933415842355858	-0.0465480189085993	2.15522918954179	1.75074521216506	1.0233315516427	0.92581592161713	0.959856339232391	0.346715742611132	1.01831317266287	0.957271305763877	0.176620947036293	1.3909532934034	-0.0772298634819435	0.79640623729405	0.0315100743931941	0.000505684653565819
K01938	1.2515633355865	0.0407869506643832	0.260679959138999	0.0645930719675194	0.220262934708497	0.562828638699507	0.967265044776145	-0.245906622318936	-0.217340308832546	-0.258136681778961	-0.284183209872999	0.697637918794771	0.333364574158347	0.544478999290016	0.178258529266134	0.993193739575918	-0.129268081973223	0.379640479342382	0.000738500396058495
K01939	2.22536685578914	0.0850104976461947	-1.62059015146815	0.116038556128896	-0.0960679154158625	-0.0454336021871808	-0.396734143170175	-0.0690009306952482	-0.0475133840316735	-0.0888810078936157	0.362976128124438	0.0169984134084187	0.115537373268759	1.57435606590226	1.35969995554329	-1.13610566266102	-0.187594326327471	0.172924061076086	0.00017928961877578
K01940	0.450898195434527	0.012397973613602	-0.48602163902842	0.0368941974939476	-0.364533255553344	1.69703254952714	-0.193658972653207	0.619251399131107	0.647525411439518	0.651526876227325	1.94460647728368	-0.288511273061613	-0.140437813556039	0.199741588744667	0.815430393775716	0.621140354795034	1.92422291438756	0.408159394518774	0.000676392356202538
K01945	0.40654089562984	0.0541042972372592	-0.232234121480813	0.0485099506677757	0.421467592263123	1.59885511651323	1.12411705168838	-0.386612446217251	-0.391813415693661	-0.426352731450134	0.469840580486498	-0.0268895594233074	-0.644344659602487	0.0849572884173663	0.61855649050118	1.65355622164684	1.50060435931859	0.249705810801428	-0.00017774220342881
K01950	-0.589241539310499	0.0364501167105258	0.0617097009030677	0.0114152384103905	0.138588358902833	2.15815291657732	1.13327327880019	-0.320606620220852	-0.261378246950527	-0.253892890675598	1.12573593285008	-0.325236913358549	-0.511491062199914	-0.0724918974308698	0.936500778754964	1.63289415232616	2.33983012836155	0.316118855730932	0.000513075629517967
K01951	0.0792920839080378	0.12957796342836	0.419329880556235	0.0834246826471459	0.253343750977418	2.36677441849992	2.15975466879958	0.322729854674625	0.243387442422489	0.29188532425589	0.207418972515307	1.1224958928472	0.793788401329673	0.768679248008278	1.19259618814827	1.1223443686195	0.915362087895246	0.101242919222753	0.000468610564515526
K01952	0.190125728774981	0.0428629804419101	1.26322686561025	0.08532893183843	-1.24621994302283	1.91440115227983	0.707937156287375	0.46388414392023	0.446959715676884	0.455027647749847	1.23214262154027	0.355094912851473	1.48158487483279	-0.770924410012218	1.14821600015999	0.629740589780386	1.18959948222813	0.253995795504492	0.000545381346986229
K01953	-0.185265516113325	-0.0498936485482633	0.309899567445884	-0.00478697296961439	0.932859589600464	1.87221274628923	-0.136168683441934	-0.0615265082404142	-0.0502604429000817	-0.120971492989594	2.07733934547826	0.94990969022574	0.124337403023398	0.774619327697304	1.17119359072091	0.77108895174938	0.599983302761884	0.391571183459204	0.000759838858888084
K01955	0.668261552978472	0.0565931487845004	0.235994099458823	0.02042734149114	0.136308958077332	1.84312925591752	2.09390107306594	0.493702917189884	0.404100280595402	0.422030158774322	-0.216763263679304	0.446387055719515	0.161631314003623	0.244993554267433	1.04142283495308	0.637623423261221	1.0702869574326	0.153258462206762	0.00114607695703262
